CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,phrase,predictions,requestLatency
dde21e51-da50-40f1-8e97-308e52e1df9f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,93,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 399}",67041638ce37c37834d22e29,2024-10-07 20:11:20.083,LEXICON_MATCH,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",399
3223cf35-c71d-4fe3-b9c1-68872df9ab96,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,65,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 496}",6703fe7ece37c37834d0dd59,2024-10-07 18:30:06.143,LEXICON_MATCH,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",496
8f50cfb3-d6e2-4988-982b-3c8f60c9eaa0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'rejection', 'predictions': {'affirmative': 0.00143353979, 'negative': 0.984521687, 'none': 0.012135841}, 'requestLatency': 6982}",6703ee37ce37c37834cfdf9f,2024-10-07 17:20:39.469,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,rejection,"{'affirmative': 0.00143353979, 'negative': 0.984521687, 'none': 0.012135841}",6982
80d00fe3-b19d-4102-98d9-0256c16ed540,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 715}",6703d035ce37c37834ce1ffe,2024-10-07 15:12:37.943,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",715
fd75fe86-b7b4-47aa-a62c-5c0d61a5bf6e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,91,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 170}",67042bd3ce37c37834d36008,2024-10-07 21:43:30.988,LEXICON_MATCH,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",170
300648c3-de1b-4612-a42a-9b78bba021aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 191}",67043099dd018676c742e8ac,2024-10-07 22:03:53.105,LEXICON_MATCH,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",191
260d4e92-0b94-46b8-86c0-f53fc3aad179,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,138,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'non', 'predictions': {'affirmative': 0.00118587771, 'negative': 0.97690618, 'none': 0.0139859142}, 'requestLatency': 3411}",6703e31555f202ce2643be9f,2024-10-07 16:33:09.635,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,non,"{'affirmative': 0.00118587771, 'negative': 0.97690618, 'none': 0.0139859142}",3411
7630923a-15e3-48e9-b0a5-9c933895f927,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Ok who', 'predictions': {'affirmative': 0.99055481, 'negative': 0.000126278639, 'none': 0.0187962111}, 'requestLatency': 1118}",6703dfe1dd018676c73e693d,2024-10-07 16:19:29.085,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,Ok who,"{'affirmative': 0.99055481, 'negative': 0.000126278639, 'none': 0.0187962111}",1118
b205f226-e9e8-495f-9d8b-c7bbab61cb5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'phrase': 'I should no owe this bill', 'predictions': {'affirmative': 0.00597649068, 'negative': 0.990269303, 'none': 0.00283629703}, 'requestLatency': 3719}",670347ef55f202ce263f650a,2024-10-07 05:31:11.441,LEXICON_MATCH,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,I should no owe this bill,"{'affirmative': 0.00597649068, 'negative': 0.990269303, 'none': 0.00283629703}",3719
58e12ffb-c01e-4f55-81db-c7dd0dd21366,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 6419}",6703c2c955f202ce26420de1,2024-10-07 14:15:21.952,LEXICON_MATCH,20b6d221bbef176f643998f046db8c52158f01a0 urmc-f6abf1135b374ee1def31fd3efc6e049,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",6419
5d2a65b9-54d5-4e04-b044-850cafd46e85,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 972}",6703e9fa55f202ce26442668,2024-10-07 17:02:34.317,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",972
d83e8d32-9190-42b7-ae09-3b46ab5f9294,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 288}",6703f077dd018676c73f61c6,2024-10-07 17:30:15.360,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",288
adea2aec-a361-46f1-91fe-73c86591bd14,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 256}",6704149555f202ce264692a2,2024-10-07 20:04:21.740,LEXICON_MATCH,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",256
19a97d2c-3c2a-4afa-a7fe-e06728b508b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': 'Fine.', 'predictions': {'affirmative': 0.998303771, 'negative': 0.000328883907, 'none': 0.00186990527}, 'requestLatency': 687}",66fe3fd9ce37c37834945f8d,2024-10-03 09:55:21.300,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,Fine.,"{'affirmative': 0.998303771, 'negative': 0.000328883907, 'none': 0.00186990527}",687
8ae64a00-38ba-4c75-9a5c-88ef22db9dbf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,71,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 929}",66fde151ce37c378349097d7,2024-10-03 03:12:01.891,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",929
0e4e21fc-c0b8-4ec5-ba21-fcdba1e9bdb6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'well', 'predictions': {'affirmative': 0.992259, 'negative': 0.000215403838, 'none': 0.0115270317}, 'requestLatency': 2786}",670d2dc2881e9aad8ce22530,2024-10-14 17:42:10.777,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,well,"{'affirmative': 0.992259, 'negative': 0.000215403838, 'none': 0.0115270317}",2786
e69c48f8-0692-4116-86c5-00f0b4077e1f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 207}",670d515a881e9aad8ce42492,2024-10-14 20:14:02.918,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",207
88570048-fa67-45fa-b5a7-4d0e1c001753,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 1771}",66fd975c55f202ce260700ef,2024-10-02 21:56:28.178,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",1771
cdd62946-5ba7-4c1a-84cc-8df470ebc7f1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 6931}",66fd882056f35ba81d9e0aed,2024-10-02 20:51:28.685,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",6931
531d8138-9ea7-4373-9ea6-1a48bf5e60ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 237}",66fd953455f202ce2606e847,2024-10-02 21:47:16.716,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",237
9a9df2d4-579d-44e7-85b2-bf145ef41226,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,124,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}, 'requestLatency': 222}",66fd72924a29b75ae498c304,2024-10-02 19:19:30.001,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}",222
9a9df2d4-579d-44e7-85b2-bf145ef41226,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,186,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 402}",66fd72b84a29b75ae498c53c,2024-10-02 19:20:08.302,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",402
2bed66f1-db15-452f-8dd0-9928e8be51ad,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,74,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'phrase': 'Okay.', 'predictions': {'affirmative': 0.994174659, 'negative': 0.000316669932, 'none': 0.00935600512}, 'requestLatency': 1066}",66fd9de455f202ce2607518c,2024-10-02 22:24:20.028,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,Okay.,"{'affirmative': 0.994174659, 'negative': 0.000316669932, 'none': 0.00935600512}",1066
ac9ef2a4-d85c-41d2-a958-630c49019507,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'sure', 'predictions': {'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}, 'requestLatency': 2561}",66fd5d0356f35ba81d9bc253,2024-10-02 17:47:31.919,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,sure,"{'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}",2561
0d6d27ef-c591-4c4a-91fd-654092577cae,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,78,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 340}",670d49c58790e7f88c2758fd,2024-10-14 19:41:41.928,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",340
acfe2922-4449-4367-81b6-6a2b55a72e29,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 241}",670d46bb8790e7f88c273081,2024-10-14 19:28:43.527,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",241
175dd499-6e32-4714-b5ca-bf3ea0eb6978,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'not', 'predictions': {'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}, 'requestLatency': 2337}",670d6f36881e9aad8ce60a32,2024-10-14 22:21:26.635,LEXICON_MATCH,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,not,"{'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}",2337
a3a5415d-bf30-4e6e-bcee-1f461fcd3d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'phrase': 'sure', 'predictions': {'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}, 'requestLatency': 4169}",670c9ce88529bdd288a8cff1,2024-10-14 07:24:08.321,LEXICON_MATCH,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,sure,"{'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}",4169
ea93aecd-efd3-46e6-8f59-f94bb4b08e18,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Hahaha', 'predictions': {'affirmative': 0.954369485, 'negative': 0.021631483, 'none': 0.0327631123}, 'requestLatency': 3159}",670e26b48529bdd288b8a6b6,2024-10-15 11:24:20.582,LEXICON_MATCH,686409c9455ddf31a54123e15d75d36a74e50871 urmc-d7b76ab58052fc65932cbb27caa4ced2,Hahaha,"{'affirmative': 0.954369485, 'negative': 0.021631483, 'none': 0.0327631123}",3159
fc23607c-6f1d-4580-b9a0-170fba02a8a2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,78,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'not', 'predictions': {'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}, 'requestLatency': 1876}",670e7c7714519701d63b48cc,2024-10-15 17:30:15.656,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,not,"{'affirmative': 0.000199285889, 'negative': 0.986725807, 'none': 0.0123642795}",1876
5c35e3fd-53d4-4b3f-8856-67f1bbda9837,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': '8b38f5df9ba3a3b92b14fed2bbfa945b0566cd0d urmc-a43d342e560c87ad176adc4129f9e663', 'phrase': 'no one', 'predictions': {'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}, 'requestLatency': 5777}",670ef4b94031c12e6590caf5,2024-10-16 02:03:21.000,LEXICON_MATCH,8b38f5df9ba3a3b92b14fed2bbfa945b0566cd0d urmc-a43d342e560c87ad176adc4129f9e663,no one,"{'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}",5777
67d55272-7a89-478a-8104-40f533d9321d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 368}",670ea73ec6d56ea4415eba13,2024-10-15 20:32:46.537,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",368
ed4a6a23-49cd-49dd-a751-49687d2b7858,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 2662}",670ebf0cc6d56ea4416002d8,2024-10-15 22:14:20.850,LEXICON_MATCH,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",2662
42f90345-2fd6-4c99-8ea8-28175bbf03c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 597}",670e733f8529bdd288bb96bc,2024-10-15 16:50:55.559,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",597
cc946338-834b-4acc-99c0-16d533479445,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 333}",670ea305c6d56ea4415e735b,2024-10-15 20:14:45.507,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",333
9a1d2109-189a-45b4-acaf-b5cfbf3d9b1f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 889}",670ebbbac6d56ea4415fce8e,2024-10-15 22:00:10.391,LEXICON_MATCH,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",889
be6a22e7-3d06-4237-afce-c3ea88c1c466,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 194}",670ec6f14031c12e658e6c90,2024-10-15 22:48:01.401,LEXICON_MATCH,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",194
b5199ff7-d026-4679-aaf5-694b6c598d9f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,105,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 445}",670e85d7c6d56ea4415cba52,2024-10-15 18:10:15.173,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",445
ad7966ed-a6dc-4c00-9e7e-569ea8f1d1f4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}, 'requestLatency': 916}",670ead2f14519701d63e2386,2024-10-15 20:58:07.601,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}",916
f9025793-df3c-4d4e-b9ed-2dd15a337251,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 436}",67054b144f3c05168c76e4f3,2024-10-08 18:09:08.238,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",436
3e7519e6-f5ad-4c54-81c8-8fc6ddc3dd1d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 279}",670553447673c82f42662176,2024-10-08 18:44:04.522,LEXICON_MATCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",279
